anio,municipio_id,unidades_de_servicio_nivel_inicial*,unidades_de_servicio_nivel_primario,unidades_de_servicio_nivel_secundario**,sector_de_gestión_estatal***,sector_de_gestión_privada****,matricula_sexo_femenino*****,matricula_sexo_masculino******,matricula_nivel_inicial,matricula_nivel_primario*******,matricula_nivel_secundario********
2021.0,6252.0,76.0,75.0,70.0,150.0,125.0,43459.0,41895.0,10318.0,32401.0,24958.0
2022.0,6252.0,76.0,75.0,70.0,157.0,125.0,43572.0,42683.0,10648.0,32440.0,25675.0
2023.0,6252.0,76.0,78.0,70.0,158.0,128.0,43633.0,43208.0,10668.0,32730.0,25972.0
2011.0,6260.0,69.0,70.0,75.0,180.0,102.0,45971.0,43409.0,12442.0,36635.0,27982.0
2012.0,6260.0,71.0,70.0,75.0,182.0,106.0,45253.0,42804.0,12631.0,36480.0,28310.0
2013.0,6260.0,70.0,70.0,74.0,184.0,106.0,45382.0,42758.0,12683.0,36607.0,28436.0
2014.0,6260.0,71.0,70.0,73.0,184.0,107.0,45876.0,42997.0,12726.0,36668.0,28247.0
2015.0,6260.0,71.0,70.0,67.0,177.0,107.0,46923.0,44158.0,13055.0,37208.0,28763.0
2016.0,6260.0,72.0,70.0,69.0,179.0,108.0,47022.0,44773.0,13385.0,37527.0,29121.0
2017.0,6260.0,74.0,70.0,69.0,176.0,110.0,48150.0,45361.0,13987.0,37565.0,29765.0
2018.0,6260.0,74.0,70.0,69.0,174.0,109.0,48807.0,45450.0,14140.0,37992.0,30368.0
2019.0,6260.0,74.0,71.0,69.0,174.0,107.0,49451.0,46172.0,14090.0,38096.0,30775.0
2020.0,6260.0,74.0,71.0,69.0,174.0,107.0,51095.0,46991.0,13567.0,38438.0,31486.0
2021.0,6260.0,70.0,71.0,69.0,172.0,101.0,51915.0,47398.0,12200.0,38389.0,32804.0
2022.0,6260.0,71.0,71.0,69.0,176.0,103.0,51871.0,48188.0,12503.0,38366.0,32681.0
2023.0,6260.0,72.0,71.0,69.0,176.0,106.0,51595.0,47253.0,12407.0,38032.0,32450.0
2011.0,6266.0,17.0,20.0,12.0,54.0,8.0,4562.0,4442.0,1414.0,3310.0,2774.0
2012.0,6266.0,18.0,20.0,12.0,55.0,9.0,4843.0,4636.0,1580.0,3348.0,2779.0
2013.0,6266.0,18.0,21.0,12.0,55.0,10.0,4995.0,4857.0,1578.0,3634.0,2793.0
2014.0,6266.0,19.0,22.0,11.0,54.0,12.0,4972.0,4825.0,1630.0,3660.0,2747.0
2015.0,6266.0,19.0,22.0,12.0,54.0,13.0,5511.0,5072.0,1744.0,3765.0,2794.0
2016.0,6266.0,19.0,23.0,12.0,56.0,13.0,5321.0,5132.0,1685.0,3877.0,2838.0
2017.0,6266.0,19.0,23.0,12.0,55.0,13.0,5404.0,5189.0,1743.0,3964.0,2960.0
2018.0,6266.0,19.0,22.0,12.0,55.0,13.0,5536.0,5302.0,1799.0,4076.0,3026.0
2019.0,6266.0,19.0,21.0,12.0,55.0,12.0,5833.0,5579.0,1909.0,3991.0,3087.0
2020.0,6266.0,19.0,21.0,12.0,54.0,12.0,5922.0,5535.0,1822.0,4076.0,3150.0
2021.0,6266.0,19.0,21.0,12.0,54.0,12.0,6154.0,5930.0,1721.0,4081.0,3273.0
2022.0,6266.0,19.0,21.0,12.0,54.0,12.0,6240.0,5846.0,1726.0,4078.0,3363.0
2023.0,6266.0,19.0,21.0,12.0,54.0,12.0,6292.0,5839.0,1632.0,4113.0,3396.0
2011.0,6270.0,36.0,36.0,40.0,107.0,39.0,26401.0,26521.0,6718.0,21213.0,15902.0
2012.0,6270.0,39.0,37.0,40.0,111.0,40.0,26564.0,26570.0,7295.0,21487.0,16192.0
2013.0,6270.0,40.0,37.0,38.0,114.0,40.0,27002.0,27967.0,7596.0,21550.0,16555.0
2014.0,6270.0,40.0,37.0,39.0,117.0,41.0,27506.0,28775.0,7525.0,21796.0,16589.0
2015.0,6270.0,42.0,38.0,37.0,116.0,42.0,27675.0,29654.0,7843.0,22167.0,16669.0
2016.0,6270.0,43.0,39.0,38.0,121.0,43.0,28294.0,29572.0,8071.0,22303.0,17187.0
2017.0,6270.0,48.0,41.0,38.0,119.0,49.0,29514.0,30699.0,8825.0,22476.0,17423.0
2018.0,6270.0,49.0,41.0,39.0,118.0,51.0,29145.0,30829.0,9286.0,22858.0,17897.0
2019.0,6270.0,50.0,43.0,40.0,119.0,54.0,30344.0,31590.0,9568.0,23556.0,18720.0
2020.0,6270.0,50.0,43.0,41.0,120.0,55.0,31709.0,33195.0,9141.0,24072.0,19048.0
2021.0,6270.0,50.0,43.0,40.0,118.0,55.0,32031.0,32966.0,9159.0,24608.0,20315.0
2022.0,6270.0,51.0,44.0,40.0,121.0,57.0,33122.0,33436.0,9427.0,24632.0,20548.0
2023.0,6270.0,51.0,45.0,40.0,121.0,58.0,32357.0,33470.0,9287.0,24768.0,20651.0
2011.0,6274.0,90.0,99.0,101.0,276.0,120.0,64529.0,63354.0,15415.0,53072.0,37600.0
2012.0,6274.0,93.0,98.0,101.0,279.0,120.0,63941.0,64097.0,15938.0,52062.0,39092.0
2013.0,6274.0,96.0,98.0,99.0,292.0,121.0,64038.0,64206.0,16510.0,51804.0,38485.0
2014.0,6274.0,98.0,98.0,96.0,291.0,121.0,63949.0,64356.0,17038.0,52090.0,37773.0
2015.0,6274.0,98.0,98.0,96.0,292.0,119.0,66718.0,65432.0,17497.0,52320.0,38293.0
2016.0,6274.0,96.0,98.0,96.0,295.0,116.0,66086.0,66398.0,17442.0,53143.0,38843.0
2017.0,6274.0,95.0,98.0,96.0,283.0,115.0,66870.0,67506.0,17775.0,53945.0,39304.0
2018.0,6274.0,96.0,98.0,96.0,281.0,116.0,67735.0,67761.0,17919.0,54349.0,39653.0
2019.0,6274.0,95.0,98.0,96.0,280.0,112.0,73603.0,71553.0,17654.0,55168.0,40433.0
2020.0,6274.0,96.0,98.0,97.0,260.0,112.0,69867.0,68283.0,17254.0,55999.0,40988.0
2021.0,6274.0,96.0,98.0,97.0,260.0,112.0,73621.0,70401.0,16435.0,56374.0,43198.0
2022.0,6274.0,98.0,98.0,97.0,262.0,113.0,72177.0,71338.0,17199.0,56234.0,43600.0
2023.0,6274.0,97.0,98.0,97.0,262.0,109.0,70387.0,69899.0,16947.0,55536.0,43550.0
2011.0,6277.0,8.0,11.0,5.0,32.0,4.0,1801.0,1397.0,553.0,997.0,807.0
2012.0,6277.0,8.0,11.0,5.0,31.0,4.0,1833.0,1604.0,557.0,1015.0,804.0
2013.0,6277.0,8.0,10.0,5.0,30.0,4.0,1794.0,1658.0,583.0,1044.0,768.0
2014.0,6277.0,8.0,9.0,5.0,30.0,4.0,1763.0,1783.0,610.0,1053.0,781.0
2015.0,6277.0,8.0,9.0,5.0,30.0,4.0,1732.0,1665.0,597.0,1078.0,731.0
2016.0,6277.0,8.0,9.0,5.0,31.0,4.0,1774.0,1714.0,593.0,1081.0,739.0
2017.0,6277.0,8.0,9.0,5.0,31.0,4.0,1901.0,1793.0,568.0,1102.0,734.0
2018.0,6277.0,8.0,9.0,5.0,31.0,4.0,1894.0,1836.0,594.0,1101.0,756.0
2019.0,6277.0,8.0,9.0,5.0,30.0,4.0,1814.0,1854.0,540.0,1076.0,796.0
2020.0,6277.0,8.0,9.0,5.0,29.0,4.0,1933.0,1744.0,518.0,1044.0,778.0
2021.0,6277.0,8.0,9.0,5.0,29.0,4.0,1894.0,1762.0,490.0,1047.0,755.0
2022.0,6277.0,8.0,9.0,5.0,30.0,4.0,1894.0,1724.0,476.0,986.0,776.0
2023.0,6277.0,8.0,9.0,5.0,29.0,4.0,1895.0,1725.0,460.0,927.0,789.0
2011.0,6280.0,22.0,22.0,15.0,78.0,20.0,7772.0,6855.0,1841.0,4326.0,2884.0
2012.0,6280.0,22.0,22.0,14.0,77.0,20.0,7780.0,6814.0,1856.0,4283.0,3129.0
2013.0,6280.0,22.0,22.0,14.0,80.0,20.0,7258.0,6489.0,1891.0,4199.0,3162.0
2014.0,6280.0,22.0,22.0,14.0,81.0,20.0,7483.0,6786.0,1881.0,4216.0,3109.0
2015.0,6280.0,23.0,22.0,15.0,82.0,20.0,7345.0,6756.0,1832.0,4194.0,3227.0
2016.0,6280.0,23.0,21.0,15.0,81.0,20.0,8014.0,6885.0,1850.0,4103.0,3305.0
2017.0,6280.0,23.0,21.0,14.0,75.0,20.0,8077.0,6928.0,1888.0,4105.0,3267.0
2018.0,6280.0,22.0,20.0,14.0,71.0,20.0,8680.0,7113.0,1965.0,4166.0,3379.0
2019.0,6280.0,22.0,20.0,14.0,71.0,20.0,9214.0,7485.0,2050.0,4117.0,3379.0
2020.0,6280.0,22.0,20.0,14.0,68.0,20.0,8381.0,6767.0,2050.0,4179.0,3400.0
2021.0,6280.0,22.0,20.0,14.0,72.0,20.0,8518.0,8015.0,2039.0,4170.0,3448.0
2022.0,6280.0,22.0,20.0,14.0,72.0,20.0,8534.0,7387.0,1980.0,4222.0,3333.0
2023.0,6280.0,22.0,21.0,15.0,75.0,20.0,8898.0,7532.0,1991.0,4255.0,3393.0
2011.0,6287.0,14.0,26.0,6.0,56.0,3.0,2496.0,2523.0,463.0,1077.0,850.0
2012.0,6287.0,14.0,26.0,5.0,55.0,3.0,1989.0,2537.0,449.0,1065.0,837.0
2013.0,6287.0,14.0,26.0,5.0,56.0,3.0,2064.0,2613.0,462.0,1065.0,834.0
2014.0,6287.0,14.0,26.0,5.0,55.0,3.0,2097.0,2599.0,489.0,1044.0,870.0
2015.0,6287.0,14.0,26.0,5.0,56.0,3.0,1934.0,2525.0,497.0,980.0,855.0
2016.0,6287.0,15.0,26.0,5.0,56.0,4.0,2078.0,2676.0,554.0,979.0,832.0
2017.0,6287.0,15.0,26.0,5.0,56.0,4.0,1907.0,2538.0,537.0,973.0,813.0
2018.0,6287.0,15.0,26.0,5.0,58.0,3.0,2118.0,2594.0,589.0,949.0,761.0
2019.0,6287.0,15.0,26.0,4.0,57.0,3.0,2322.0,2737.0,613.0,962.0,773.0
2020.0,6287.0,15.0,26.0,4.0,57.0,3.0,2114.0,2339.0,618.0,963.0,746.0
2021.0,6287.0,15.0,26.0,4.0,57.0,3.0,2351.0,2888.0,589.0,1020.0,709.0
2022.0,6287.0,15.0,26.0,4.0,57.0,3.0,2016.0,2529.0,567.0,988.0,654.0
2023.0,6287.0,15.0,26.0,4.0,57.0,3.0,2020.0,2601.0,548.0,968.0,672.0
2011.0,6294.0,11.0,14.0,10.0,45.0,9.0,3012.0,2632.0,719.0,1395.0,1178.0
2012.0,6294.0,11.0,13.0,9.0,43.0,9.0,2949.0,2781.0,702.0,1359.0,1212.0
2013.0,6294.0,11.0,13.0,10.0,44.0,9.0,3039.0,2716.0,714.0,1324.0,1207.0
2014.0,6294.0,11.0,13.0,10.0,44.0,9.0,2994.0,2711.0,751.0,1350.0,1147.0
2015.0,6294.0,11.0,12.0,10.0,42.0,9.0,3026.0,2609.0,744.0,1335.0,1143.0
2016.0,6294.0,11.0,12.0,10.0,42.0,9.0,3168.0,2762.0,757.0,1302.0,1197.0
2017.0,6294.0,11.0,12.0,10.0,41.0,9.0,2933.0,2628.0,767.0,1278.0,1204.0
2018.0,6294.0,11.0,12.0,9.0,41.0,9.0,3023.0,2657.0,775.0,1291.0,1271.0
2019.0,6294.0,12.0,11.0,9.0,41.0,9.0,2902.0,2692.0,826.0,1305.0,1260.0
2020.0,6294.0,12.0,11.0,9.0,39.0,9.0,3091.0,2618.0,817.0,1350.0,1255.0
2021.0,6294.0,12.0,11.0,9.0,39.0,9.0,2939.0,2571.0,773.0,1343.0,1280.0
2022.0,6294.0,12.0,11.0,9.0,39.0,9.0,3037.0,2567.0,792.0,1347.0,1228.0
2023.0,6294.0,12.0,11.0,9.0,40.0,9.0,2828.0,2440.0,779.0,1320.0,1225.0
2011.0,6301.0,10.0,17.0,8.0,43.0,4.0,3203.0,3091.0,784.0,1759.0,1596.0
2012.0,6301.0,10.0,17.0,7.0,43.0,4.0,3273.0,3298.0,810.0,1790.0,1531.0
2013.0,6301.0,10.0,17.0,7.0,44.0,4.0,3156.0,3335.0,827.0,1819.0,1477.0
2014.0,6301.0,10.0,17.0,7.0,44.0,4.0,3728.0,2740.0,866.0,1851.0,1451.0
2015.0,6301.0,10.0,17.0,7.0,44.0,4.0,3717.0,3251.0,902.0,1820.0,1500.0
2016.0,6301.0,11.0,17.0,7.0,45.0,4.0,3454.0,3663.0,972.0,1833.0,1516.0
2017.0,6301.0,11.0,17.0,7.0,45.0,4.0,3807.0,2927.0,997.0,1857.0,1542.0
2018.0,6301.0,11.0,16.0,7.0,46.0,4.0,4829.0,4088.0,1004.0,1840.0,1608.0
2019.0,6301.0,11.0,16.0,7.0,45.0,4.0,5278.0,4335.0,1022.0,1836.0,1643.0
2020.0,6301.0,11.0,16.0,7.0,44.0,4.0,4330.0,3954.0,971.0,1857.0,1660.0
2021.0,6301.0,11.0,16.0,7.0,44.0,4.0,4633.0,4346.0,943.0,1923.0,1699.0
2022.0,6301.0,11.0,16.0,7.0,44.0,4.0,4405.0,4214.0,941.0,1917.0,1620.0
2023.0,6301.0,12.0,16.0,7.0,45.0,4.0,4512.0,4236.0,1056.0,1927.0,1625.0
2011.0,6315.0,17.0,23.0,10.0,69.0,3.0,4971.0,4155.0,1096.0,2502.0,2031.0
2012.0,6315.0,18.0,23.0,10.0,71.0,3.0,4939.0,4322.0,1053.0,2536.0,2048.0
2013.0,6315.0,18.0,23.0,8.0,71.0,3.0,4876.0,4315.0,1123.0,2517.0,2099.0
2014.0,6315.0,18.0,23.0,8.0,72.0,3.0,4889.0,4220.0,1124.0,2516.0,2049.0
2015.0,6315.0,18.0,23.0,8.0,70.0,3.0,4980.0,4421.0,1102.0,2548.0,1934.0
2016.0,6315.0,18.0,23.0,8.0,70.0,3.0,5274.0,4459.0,1075.0,2581.0,1905.0
2017.0,6315.0,19.0,23.0,9.0,66.0,5.0,5508.0,4433.0,1106.0,2545.0,1941.0
2018.0,6315.0,19.0,23.0,9.0,68.0,5.0,5380.0,4455.0,1133.0,2509.0,2086.0
2019.0,6315.0,19.0,23.0,9.0,68.0,5.0,6248.0,4711.0,1113.0,2512.0,2181.0
2020.0,6315.0,20.0,23.0,9.0,68.0,5.0,5718.0,4242.0,1118.0,2481.0,2173.0
2021.0,6315.0,20.0,23.0,9.0,68.0,5.0,5933.0,4468.0,1051.0,2407.0,2137.0
2022.0,6315.0,20.0,23.0,9.0,69.0,5.0,6635.0,4563.0,991.0,2382.0,2196.0
2023.0,6315.0,19.0,23.0,9.0,69.0,4.0,6611.0,4509.0,964.0,2407.0,2136.0
2011.0,6329.0,13.0,16.0,5.0,45.0,5.0,4967.0,3416.0,866.0,1814.0,1117.0
2012.0,6329.0,14.0,16.0,5.0,46.0,5.0,4316.0,3427.0,831.0,1831.0,1167.0
2013.0,6329.0,14.0,16.0,5.0,46.0,5.0,4119.0,3436.0,849.0,1837.0,1211.0
2014.0,6329.0,14.0,16.0,5.0,45.0,5.0,4040.0,3248.0,795.0,1799.0,1246.0
2015.0,6329.0,14.0,16.0,5.0,46.0,5.0,4052.0,3320.0,814.0,1788.0,1286.0
2016.0,6329.0,14.0,16.0,5.0,46.0,5.0,4010.0,3233.0,849.0,1763.0,1292.0
2017.0,6329.0,14.0,16.0,5.0,47.0,5.0,3958.0,3325.0,855.0,1700.0,1285.0
2018.0,6329.0,15.0,16.0,5.0,47.0,5.0,4287.0,3495.0,911.0,1696.0,1338.0
2019.0,6329.0,15.0,16.0,5.0,48.0,5.0,4311.0,3514.0,948.0,1650.0,1283.0
2020.0,6329.0,15.0,16.0,5.0,43.0,5.0,4264.0,3656.0,964.0,1665.0,1320.0
2021.0,6329.0,15.0,16.0,5.0,42.0,5.0,4477.0,3590.0,910.0,1698.0,1299.0
2022.0,6329.0,15.0,16.0,5.0,43.0,5.0,4355.0,3549.0,876.0,1758.0,1285.0
2023.0,6329.0,16.0,16.0,5.0,44.0,5.0,4527.0,3732.0,849.0,1756.0,1274.0
2011.0,6343.0,12.0,25.0,6.0,52.0,3.0,1944.0,1814.0,564.0,1339.0,926.0
2012.0,6343.0,13.0,25.0,6.0,53.0,3.0,1984.0,1809.0,583.0,1343.0,946.0
2013.0,6343.0,13.0,25.0,6.0,54.0,3.0,2051.0,1833.0,588.0,1349.0,927.0
2014.0,6343.0,13.0,25.0,6.0,55.0,3.0,2128.0,1981.0,591.0,1370.0,969.0
2015.0,6343.0,13.0,25.0,6.0,55.0,3.0,2201.0,2024.0,611.0,1360.0,979.0
2016.0,6343.0,14.0,25.0,6.0,56.0,3.0,2422.0,2213.0,653.0,1340.0,1016.0
2017.0,6343.0,14.0,25.0,6.0,56.0,3.0,2489.0,2293.0,712.0,1305.0,1102.0
2018.0,6343.0,14.0,24.0,6.0,55.0,3.0,2578.0,2359.0,692.0,1335.0,1140.0
2019.0,6343.0,14.0,24.0,6.0,56.0,3.0,2644.0,2352.0,740.0,1367.0,1173.0
2020.0,6343.0,14.0,24.0,6.0,53.0,3.0,2662.0,2351.0,698.0,1395.0,1253.0
2021.0,6343.0,14.0,25.0,5.0,53.0,3.0,2947.0,2697.0,676.0,1422.0,1214.0
2022.0,6343.0,15.0,25.0,5.0,54.0,3.0,2524.0,2221.0,660.0,1455.0,1243.0
2023.0,6343.0,15.0,25.0,5.0,54.0,3.0,2490.0,2188.0,644.0,1446.0,1208.0
2011.0,6357.0,188.0,170.0,154.0,459.0,314.0,99740.0,92250.0,27811.0,63469.0,47502.0
2012.0,6357.0,185.0,170.0,154.0,461.0,302.0,99847.0,92767.0,27588.0,63601.0,48874.0
2013.0,6357.0,185.0,169.0,159.0,481.0,305.0,99134.0,93929.0,27797.0,63221.0,49209.0
2014.0,6357.0,184.0,168.0,157.0,489.0,301.0,99955.0,94228.0,28101.0,62798.0,48891.0
2015.0,6357.0,186.0,171.0,158.0,490.0,311.0,100881.0,95120.0,28177.0,62172.0,49129.0
2016.0,6357.0,185.0,171.0,158.0,488.0,306.0,101010.0,95963.0,28201.0,61233.0,49662.0
2017.0,6357.0,183.0,172.0,160.0,466.0,307.0,102050.0,95558.0,28585.0,60814.0,50527.0
2018.0,6357.0,183.0,171.0,159.0,466.0,302.0,101357.0,95565.0,28840.0,60217.0,51463.0
2019.0,6357.0,183.0,172.0,159.0,463.0,300.0,104066.0,96684.0,28670.0,59816.0,52096.0
2020.0,6357.0,182.0,171.0,160.0,443.0,298.0,101119.0,93477.0,27639.0,59830.0,52546.0
2021.0,6357.0,178.0,170.0,161.0,452.0,296.0,102290.0,95425.0,24952.0,60013.0,53762.0
2022.0,6357.0,178.0,169.0,160.0,451.0,291.0,101923.0,93309.0,25288.0,59636.0,52631.0
2023.0,6357.0,179.0,167.0,160.0,451.0,293.0,99932.0,95017.0,24286.0,59150.0,51793.0
2011.0,6364.0,27.0,30.0,30.0,91.0,26.0,16558.0,15915.0,4973.0,12227.0,8847.0
2012.0,6364.0,29.0,31.0,30.0,92.0,30.0,16402.0,16503.0,5332.0,12621.0,9036.0
2013.0,6364.0,29.0,31.0,30.0,92.0,30.0,16808.0,17061.0,5459.0,13228.0,9338.0
2014.0,6364.0,30.0,31.0,30.0,95.0,30.0,17321.0,17580.0,5570.0,13723.0,9474.0
2015.0,6364.0,31.0,31.0,29.0,94.0,30.0,17993.0,18411.0,5972.0,14429.0,9628.0
2016.0,6364.0,32.0,31.0,30.0,96.0,30.0,18919.0,18907.0,6145.0,15049.0,10169.0
2017.0,6364.0,33.0,32.0,30.0,95.0,31.0,19840.0,19865.0,6843.0,15963.0,10863.0
2018.0,6364.0,33.0,32.0,30.0,95.0,32.0,21979.0,20845.0,6900.0,16611.0,11294.0
2019.0,6364.0,36.0,32.0,30.0,98.0,31.0,22997.0,22070.0,7210.0,17217.0,12009.0
2020.0,6364.0,34.0,32.0,30.0,93.0,29.0,22745.0,22131.0,6999.0,17928.0,12847.0
2021.0,6364.0,36.0,33.0,31.0,95.0,31.0,23322.0,23330.0,7305.0,18686.0,13954.0
2022.0,6364.0,36.0,33.0,31.0,99.0,31.0,24750.0,23811.0,7376.0,18918.0,14898.0
2023.0,6364.0,37.0,33.0,30.0,101.0,34.0,25526.0,24910.0,7388.0,18929.0,15365.0
2011.0,6371.0,99.0,96.0,101.0,259.0,161.0,54117.0,52497.0,16431.0,37288.0,29086.0
2012.0,6371.0,98.0,96.0,97.0,256.0,156.0,55318.0,50966.0,16385.0,36975.0,28960.0
2013.0,6371.0,98.0,96.0,93.0,262.0,156.0,54712.0,52159.0,16473.0,36910.0,28773.0
2014.0,6371.0,96.0,95.0,94.0,264.0,153.0,54854.0,52697.0,16672.0,36567.0,28996.0
2015.0,6371.0,97.0,95.0,91.0,261.0,153.0,55271.0,52301.0,16457.0,36604.0,29011.0
2016.0,6371.0,97.0,95.0,91.0,259.0,153.0,54843.0,53253.0,16861.0,36353.0,29296.0
2017.0,6371.0,97.0,95.0,91.0,254.0,156.0,57195.0,54125.0,16968.0,36226.0,29563.0
2018.0,6371.0,97.0,96.0,91.0,252.0,156.0,57229.0,54999.0,16773.0,36790.0,29885.0
2019.0,6371.0,98.0,96.0,89.0,253.0,153.0,59569.0,56798.0,16496.0,37074.0,30082.0
2020.0,6371.0,98.0,96.0,88.0,245.0,154.0,57908.0,55551.0,15680.0,37231.0,30114.0
2021.0,6371.0,99.0,96.0,88.0,246.0,153.0,56230.0,53133.0,14146.0,36631.0,30928.0
2022.0,6371.0,100.0,96.0,88.0,247.0,155.0,55299.0,52760.0,14350.0,36310.0,30608.0
2023.0,6371.0,100.0,97.0,88.0,253.0,152.0,53765.0,52114.0,13640.0,35346.0,30105.0
2011.0,6385.0,17.0,22.0,5.0,54.0,6.0,3761.0,3839.0,866.0,1806.0,1142.0
2012.0,6385.0,17.0,22.0,5.0,54.0,6.0,3762.0,3528.0,886.0,1748.0,1096.0
2013.0,6385.0,17.0,22.0,5.0,55.0,6.0,3789.0,3844.0,916.0,1716.0,1046.0
2014.0,6385.0,17.0,20.0,5.0,53.0,6.0,3481.0,3572.0,935.0,1712.0,1032.0
2015.0,6385.0,16.0,19.0,5.0,51.0,6.0,3605.0,3569.0,927.0,1679.0,1044.0
2016.0,6385.0,16.0,19.0,6.0,53.0,6.0,3658.0,3930.0,936.0,1653.0,1050.0
2017.0,6385.0,16.0,19.0,5.0,51.0,6.0,3968.0,3668.0,927.0,1702.0,1035.0
2018.0,6385.0,15.0,19.0,6.0,52.0,6.0,4083.0,3915.0,975.0,1674.0,1088.0
2019.0,6385.0,15.0,18.0,5.0,50.0,6.0,4144.0,3931.0,992.0,1668.0,1066.0
2020.0,6385.0,15.0,18.0,5.0,47.0,6.0,4130.0,3824.0,991.0,1676.0,1028.0
2021.0,6385.0,15.0,18.0,5.0,48.0,6.0,4037.0,3324.0,937.0,1729.0,1114.0
2022.0,6385.0,15.0,19.0,5.0,49.0,6.0,3888.0,3440.0,887.0,1761.0,1014.0
2023.0,6385.0,15.0,19.0,5.0,49.0,6.0,4234.0,3651.0,817.0,1740.0,1067.0
2011.0,6392.0,31.0,36.0,14.0,96.0,5.0,5655.0,5569.0,1670.0,3533.0,2318.0
2012.0,6392.0,31.0,36.0,13.0,95.0,5.0,5311.0,5186.0,1735.0,3417.0,2381.0
2013.0,6392.0,29.0,34.0,13.0,93.0,5.0,5550.0,5472.0,1716.0,3413.0,2586.0
2014.0,6392.0,30.0,34.0,14.0,93.0,5.0,5433.0,5165.0,1731.0,3468.0,2696.0
2015.0,6392.0,30.0,34.0,14.0,91.0,5.0,5384.0,5271.0,1704.0,3452.0,2609.0
2016.0,6392.0,31.0,34.0,14.0,91.0,5.0,5754.0,5269.0,1702.0,3412.0,2685.0
2017.0,6392.0,31.0,34.0,13.0,92.0,5.0,5536.0,5201.0,1711.0,3361.0,2635.0
2018.0,6392.0,31.0,33.0,13.0,91.0,5.0,5406.0,5107.0,1750.0,3326.0,2604.0
2019.0,6392.0,31.0,33.0,13.0,91.0,5.0,5591.0,5463.0,1740.0,3338.0,2549.0
2020.0,6392.0,31.0,33.0,13.0,90.0,5.0,5689.0,5473.0,1703.0,3321.0,2651.0
2021.0,6392.0,31.0,33.0,13.0,90.0,5.0,5650.0,5372.0,1604.0,3310.0,2692.0
2022.0,6392.0,30.0,32.0,14.0,89.0,5.0,5798.0,5347.0,1574.0,3245.0,2650.0
2023.0,6392.0,30.0,32.0,15.0,91.0,5.0,5770.0,5379.0,1551.0,3181.0,2666.0
2011.0,6406.0,6.0,10.0,6.0,31.0,5.0,1982.0,1765.0,481.0,991.0,771.0
2012.0,6406.0,6.0,10.0,6.0,31.0,5.0,1989.0,1869.0,500.0,960.0,802.0
2013.0,6406.0,6.0,10.0,6.0,31.0,5.0,1786.0,1677.0,525.0,930.0,757.0
2014.0,6406.0,6.0,10.0,6.0,31.0,5.0,2000.0,1778.0,502.0,943.0,788.0
2015.0,6406.0,6.0,10.0,4.0,30.0,5.0,1881.0,1644.0,507.0,907.0,741.0
2016.0,6406.0,6.0,8.0,4.0,28.0,5.0,1880.0,1677.0,479.0,932.0,701.0
2017.0,6406.0,6.0,8.0,4.0,28.0,5.0,1800.0,1644.0,470.0,937.0,662.0
2018.0,6406.0,6.0,8.0,4.0,28.0,5.0,1921.0,1614.0,528.0,910.0,628.0
2019.0,6406.0,6.0,8.0,4.0,27.0,5.0,1889.0,1700.0,564.0,923.0,697.0
2020.0,6406.0,6.0,8.0,3.0,23.0,5.0,1973.0,1754.0,559.0,924.0,698.0
2021.0,6406.0,6.0,8.0,3.0,25.0,5.0,1724.0,1517.0,500.0,943.0,695.0
2022.0,6406.0,6.0,8.0,3.0,26.0,5.0,1930.0,1596.0,480.0,902.0,669.0
2023.0,6406.0,6.0,8.0,3.0,25.0,5.0,2093.0,1656.0,439.0,885.0,656.0
2011.0,6408.0,46.0,46.0,44.0,112.0,80.0,22415.0,21471.0,7748.0,16675.0,11638.0
2012.0,6408.0,47.0,46.0,42.0,111.0,82.0,22747.0,21790.0,7907.0,16594.0,11529.0
2013.0,6408.0,46.0,46.0,42.0,116.0,80.0,22419.0,21775.0,7766.0,16550.0,11720.0
2014.0,6408.0,46.0,46.0,42.0,116.0,78.0,22489.0,21955.0,7784.0,16543.0,11825.0
2015.0,6408.0,46.0,46.0,41.0,127.0,68.0,22312.0,21869.0,8068.0,16391.0,11385.0
2016.0,6408.0,47.0,46.0,42.0,133.0,67.0,22637.0,22296.0,8112.0,16350.0,11645.0
2017.0,6408.0,46.0,46.0,42.0,125.0,68.0,23072.0,22562.0,8220.0,16036.0,12080.0
2018.0,6408.0,46.0,46.0,41.0,124.0,65.0,23125.0,22438.0,8081.0,16075.0,12295.0
2019.0,6408.0,46.0,46.0,41.0,122.0,65.0,23038.0,22367.0,7826.0,16132.0,12265.0
2020.0,6408.0,47.0,46.0,41.0,122.0,64.0,22860.0,22580.0,7612.0,16286.0,12280.0
2021.0,6408.0,46.0,46.0,41.0,126.0,65.0,23850.0,22787.0,6774.0,16295.0,12489.0
2022.0,6408.0,47.0,46.0,41.0,127.0,66.0,22440.0,22429.0,6716.0,15997.0,12601.0
2023.0,6408.0,48.0,46.0,41.0,131.0,67.0,22547.0,22676.0,6377.0,15814.0,12330.0
2011.0,6410.0,50.0,45.0,51.0,93.0,96.0,21587.0,22191.0,7429.0,15764.0,12927.0
2012.0,6410.0,50.0,45.0,51.0,93.0,95.0,21440.0,22097.0,7560.0,15919.0,13224.0
2013.0,6410.0,50.0,45.0,50.0,95.0,95.0,21439.0,21933.0,7488.0,15829.0,13398.0
2014.0,6410.0,50.0,45.0,50.0,96.0,95.0,21912.0,22143.0,7728.0,15749.0,13616.0
